iteration,energy_mean,energy_std,energy_error,acceptance_rate,gradient_norm
1.0,0.4999908946364545,0.00154350259834634,1.7256883666749853e-05,0.727,0.0026257064988721404
2.0,0.4990407428959241,0.03885531646409778,0.00043441564450494703,0.727,0.06406824902405531
3.0,0.5001157589950949,0.010513128855370575,0.0001175403538841158,0.73975,0.01806939222078126
4.0,0.5007387457035538,0.01913015518954772,0.00021388163711974538,0.72875,0.03315238504788761
5.0,0.5022308044375081,0.028986726869787587,0.0003240814586303237,0.7345,0.048614687063581255
6.0,0.5003844006852313,0.023910218001398368,0.0002673243640398296,0.727625,0.039651598485748
7.0,0.5000528101803303,0.011979988341614102,0.0001339403415075205,0.718125,0.02038530911473323
8.0,0.5000896145738806,0.0029253888148953887,3.2706841253618194e-05,0.731875,0.004912283128463338
9.0,0.4997908561389404,0.014272558152924797,0.00015957205121379343,0.728625,0.023001090614977505
10.0,0.49941105583749074,0.020411497384839696,0.00022820747837530372,0.733,0.033691045787664804
11.0,0.49982785645572203,0.01900180876757433,0.0002124466804987385,0.726875,0.03079568453853612
12.0,0.5004449107895739,0.013340188967819406,0.00014914784682368472,0.728125,0.022176416276013418
13.0,0.49970405681941155,0.004266461619930614,4.770049102779362e-05,0.730875,0.0071316172113035006
14.0,0.5000148089154588,0.004992497004986048,5.5817813403064546e-05,0.720375,0.008129722435597305
15.0,0.49997558500027456,0.012501471136638789,0.00013977069640137946,0.722375,0.021378299896494635
16.0,0.49998910641323,0.015756893534229103,0.00017616742528381592,0.730375,0.027689545457796817
17.0,0.5007747213943856,0.012548845179568079,0.0001403003543031739,0.728375,0.02027552621603652
18.0,0.4998307403107064,0.007907084899241575,8.840389669283118e-05,0.7265,0.013174161404484373
19.0,0.4999995622254349,0.0012578586679201293,1.4063287437783714e-05,0.734125,0.0020211445024076015
20.0,0.4997377847114699,0.004921421313811808,5.502316301799763e-05,0.735375,0.008062053068468805
21.0,0.500196651857119,0.009404300012648484,0.00010514327054542071,0.7265,0.01562980602240461
22.0,0.5004967316878985,0.010122371679361038,0.00011317155584284992,0.72825,0.01566652908996389
23.0,0.500068257892443,0.009437038442381931,0.00010550929731722365,0.73325,0.015292779471445897
24.0,0.5004301974916038,0.006247253124270265,6.984641329258126e-05,0.732625,0.010553456870651895
25.0,0.5000286420461337,0.0012022712057225705,1.3441800716931508e-05,0.728125,0.0019374310840881803
26.0,0.5002257176709437,0.0034476381818834352,3.854576668257573e-05,0.7315,0.0055645387322677585
27.0,0.5000594303007703,0.006694652599205035,7.484849148784056e-05,0.736,0.010679977742134684
28.0,0.49993354195731377,0.007966866761504982,8.907227823204372e-05,0.73225,0.012727453208642223
29.0,0.5004736056586021,0.0070270749783191725,7.856508667254766e-05,0.721375,0.011143831180341303
30.0,0.5000176534105969,0.004473492828882508,5.001517031119561e-05,0.727625,0.007181658695720205
31.0,0.49998223112706297,0.0009225356332961577,1.0314261938580135e-05,0.7355,0.001517692546643125
